,brand_id,brand,model_id,name,image_small,image_large
3102,hp,HP,photosmart_315,HP PhotoSmart 315,https://live.staticflickr.com/cameras/1095_model_small_e1ae08c780.jpg,https://live.staticflickr.com/cameras/1095_model_large_7f058990d3.jpg
3103,hp,HP,photosmart_e427,HP PhotoSmart E427,https://live.staticflickr.com/cameras/2073_model_small_30ce4ca838.jpg,https://live.staticflickr.com/cameras/2073_model_large_7c272dc857.jpg
3104,hp,HP,photosmart_r817,HP PhotoSmart R817,https://live.staticflickr.com/cameras/167_model_small_38283a0c64.jpg,https://live.staticflickr.com/cameras/167_model_large_1d005d4ee2.jpg
3105,hp,HP,photosmart_r707,HP PhotoSmart R707,https://live.staticflickr.com/cameras/43_model_small_14781e8e9f.jpg,https://live.staticflickr.com/cameras/43_model_large_e6741d8997.jpg
3106,hp,HP,photosmart_c850,HP PhotoSmart C850,,
3107,hp,HP,photosmart_320,HP PhotoSmart 320,https://live.staticflickr.com/cameras/876_model_small_803e55fca6.jpg,https://live.staticflickr.com/cameras/876_model_large_b599d289b0.jpg
3108,hp,HP,photosmart_e327,HP PhotoSmart E327,https://live.staticflickr.com/cameras/1092_model_small_1f9dd5bf64.jpg,https://live.staticflickr.com/cameras/1092_model_large_48def54e5e.jpg
3109,hp,HP,photosmart_735,HP PhotoSmart 735,https://live.staticflickr.com/cameras/177_model_small_c83143a51f.jpg,https://live.staticflickr.com/cameras/177_model_large_5a9875cea7.jpg
3110,hp,HP,photosmart_c945,HP PhotoSmart C945,,
3111,hp,HP,photosmart_r507,HP PhotoSmart R507,https://live.staticflickr.com/cameras/719_model_small_d64d4a90dd.jpg,https://live.staticflickr.com/cameras/719_model_large_ad2905c13e.jpg
3112,hp,HP,photosmart_m407,HP PhotoSmart M407,https://live.staticflickr.com/cameras/1063_model_small_7a38d84993.jpg,https://live.staticflickr.com/cameras/1063_model_large_5b81a8d222.jpg
3113,hp,HP,photosmart_318,HP PhotoSmart 318,,
3114,hp,HP,photosmart_e317,HP PhotoSmart E317,https://live.staticflickr.com/cameras/955_model_small_34049c5240.jpg,https://live.staticflickr.com/cameras/955_model_large_e1b8b4ce44.jpg
3115,hp,HP,photosmart_e330,HP PhotoSmart E330,,
3116,hp,HP,photosmart_m537,HP PhotoSmart M537,https://live.staticflickr.com/cameras/72157600292654734_model_small_dee203f0d3.jpg,https://live.staticflickr.com/cameras/72157600292654734_model_large_f6b267af19.jpg
3117,hp,HP,photosmart_c812,HP PhotoSmart C812,,
3118,hp,HP,photosmart_618,HP PhotoSmart 618,,
3119,hp,HP,photosmart_m307,HP PhotoSmart M307,,
3120,hp,HP,photosmart_635,HP PhotoSmart 635,,
3121,hp,HP,photosmart_m415,HP PhotoSmart M415,https://live.staticflickr.com/cameras/198_model_small_ffcaee54d9.jpg,https://live.staticflickr.com/cameras/198_model_large_cdb9903971.jpg
3122,hp,HP,photosmart_c935,HP PhotoSmart C935,,
3123,hp,HP,photosmart_r717,HP PhotoSmart R717,https://live.staticflickr.com/cameras/529_model_small_16d00b4bc4.jpg,https://live.staticflickr.com/cameras/529_model_large_9d42ab50e7.jpg
3124,hp,HP,photosmart_r727,HP PhotoSmart R727,https://live.staticflickr.com/cameras/1589_model_small_1e7e2ff278.jpg,https://live.staticflickr.com/cameras/1589_model_large_2a555e8dce.jpg
3125,hp,HP,photosmart_m525,HP PhotoSmart M525,https://live.staticflickr.com/cameras/1977_model_small_1d8a344784.jpg,https://live.staticflickr.com/cameras/1977_model_large_2c8eab4aae.jpg
3126,hp,HP,photosmart_m437,HP PhotoSmart M437,https://live.staticflickr.com/cameras/65934_model_small_d382617675.jpg,https://live.staticflickr.com/cameras/65934_model_large_1aee6aa748.jpg
3127,hp,HP,photosmart_m627,HP PhotoSmart M627,https://live.staticflickr.com/cameras/6083_model_small_ca0a8c1e74.jpg,https://live.staticflickr.com/cameras/6083_model_large_afe8f28959.jpg
3128,hp,HP,photosmart_120,HP PhotoSmart 120,,
3129,hp,HP,photosmart_m417,HP PhotoSmart M417,https://live.staticflickr.com/cameras/616_model_small_180219f41b.jpg,https://live.staticflickr.com/cameras/616_model_large_a7afd998c7.jpg
3130,hp,HP,photosmart_r740,HP PhotoSmart R740,,
3131,hp,HP,photosmart_720,HP PhotoSmart 720,,
3132,hp,HP,photosmart_m517,HP PhotoSmart M517,https://live.staticflickr.com/cameras/1106_model_small_3b4c83c805.jpg,https://live.staticflickr.com/cameras/1106_model_large_db68490b21.jpg
3133,hp,HP,photosmart_r837,HP PhotoSmart R837,https://live.staticflickr.com/cameras/72157600292563772_model_small_d9498583e9.jpg,https://live.staticflickr.com/cameras/72157600292563772_model_large_334f4153c6.jpg
3134,hp,HP,photosmart_m22,HP PhotoSmart M22,https://live.staticflickr.com/cameras/1693_model_small_e1cf4a1d46.jpg,https://live.staticflickr.com/cameras/1693_model_large_a2a87f0fb7.jpg
3135,hp,HP,photosmart_r725,HP PhotoSmart R725,https://live.staticflickr.com/cameras/2641_model_small_0734d17cf3.jpg,https://live.staticflickr.com/cameras/2641_model_large_ddeda4ecc6.jpg
3136,hp,HP,photosmart_m425,HP PhotoSmart M425,https://live.staticflickr.com/cameras/846_model_small_89e99fe0a7.jpg,https://live.staticflickr.com/cameras/846_model_large_125740ec2d.jpg
3137,hp,HP,photosmart_r827,HP PhotoSmart R827,https://live.staticflickr.com/cameras/7691_model_small_fba6b1c99f.jpg,https://live.staticflickr.com/cameras/7691_model_large_58af94b452.jpg
3138,hp,HP,photosmart_215,HP PhotoSmart 215,,
3139,hp,HP,photosmart_c20,HP PhotoSmart C20,,
3140,hp,HP,photosmart_620,HP PhotoSmart 620,,
3141,hp,HP,photosmart_r960,HP PhotoSmart R960,,
3142,hp,HP,photosmart_715,HP PhotoSmart 715,,
3143,hp,HP,photosmart_r927,HP PhotoSmart R927,https://live.staticflickr.com/cameras/1401_model_small_86f0c36c47.jpg,https://live.staticflickr.com/cameras/1401_model_large_6bb8fef569.jpg
3144,hp,HP,photosmart_r607,HP PhotoSmart R607,https://live.staticflickr.com/cameras/250_model_small_65277dc6d4.jpg,https://live.staticflickr.com/cameras/250_model_large_0f43ea3cf4.jpg
3145,hp,HP,photosmart_m540,HP PhotoSmart M540,,
3146,hp,HP,photosmart_612,HP PhotoSmart 612,,
3147,hp,HP,photosmart_c200,HP PhotoSmart C200,,
3148,hp,HP,photosmart_c912,HP PhotoSmart C912,,
3149,hp,HP,photosmart_m305,HP PhotoSmart M305,,
3150,hp,HP,photosmart_r930,HP PhotoSmart R930,,
3151,hp,HP,photosmart_c30,HP PhotoSmart C30,,
3152,hp,HP,photosmart_r840,HP PhotoSmart R840,,
3153,hp,HP,photosmart_e217,HP PhotoSmart E217,,
3154,hp,HP,photosmart_m527,HP PhotoSmart M527,https://live.staticflickr.com/cameras/2420_model_small_aa8008fa6a.jpg,https://live.staticflickr.com/cameras/2420_model_large_d8ab69a1cf.jpg
3155,hp,HP,photosmart_m23,HP PhotoSmart M23,https://live.staticflickr.com/cameras/1325_model_small_0c032997b4.jpg,https://live.staticflickr.com/cameras/1325_model_large_5c4170f5e1.jpg
3156,hp,HP,ipaq_hw6515,HP iPAQ hw6515,https://live.staticflickr.com/cameras/594_model_small_35c8db0712.jpg,https://live.staticflickr.com/cameras/594_model_large_81b9c7ec4b.jpg
3157,hp,HP,photosmart_m440,HP PhotoSmart M440,,
3158,hp,HP,photosmart_r818,HP PhotoSmart R818,https://live.staticflickr.com/cameras/582_model_small_0c4bd1eec5.jpg,https://live.staticflickr.com/cameras/582_model_large_bd9a3bd6e3.jpg
3159,hp,HP,photosmart_mz60,HP PhotoSmart Mz60,,
3160,hp,HP,ipaq_rx3000,HP iPAQ rx3000,,
3161,hp,HP,photosmart_733,HP PhotoSmart 733,,
3162,hp,HP,photosmart_m630,HP PhotoSmart M630,,
3163,htc,HTC,one,HTC One,https://live.staticflickr.com/cameras/72157632713261880_model_small_7ed2fee8e4.jpg,https://live.staticflickr.com/cameras/72157632713261880_model_large_09c858916b.jpg
3164,htc,HTC,desire_hd,HTC Desire HD,https://live.staticflickr.com/cameras/72157624762157476_model_small_bf0e16732c.jpg,https://live.staticflickr.com/cameras/72157624762157476_model_large_31fff08860.jpg
3165,htc,HTC,evo4g,HTC EVO 4G,https://live.staticflickr.com/cameras/72157623237412006_model_small_367e13d47c.jpg,https://live.staticflickr.com/cameras/72157623237412006_model_large_39fb18d33f.jpg
3166,htc,HTC,one_m8,HTC One M8,https://live.staticflickr.com/cameras/72157641080389073_model_small_0cefc30e9c.jpg,https://live.staticflickr.com/cameras/72157641080389073_model_large_56fbc5dd1e.jpg
3167,htc,HTC,droid_incredible,HTC Droid Incredible,https://live.staticflickr.com/cameras/72157623257214966_model_small_ff60903c52.jpg,https://live.staticflickr.com/cameras/72157623257214966_model_large_54a6a2d3f0.jpg
3168,htc,HTC,one_x-plus,HTC One X+,https://live.staticflickr.com/cameras/72157629104662492_model_small_30b268d5a5.jpg,https://live.staticflickr.com/cameras/72157629104662492_model_large_dfde519983.jpg
3169,htc,HTC,one_x_plus,HTC One X+,https://live.staticflickr.com/cameras/72157631786608068_model_small_2a688a49b4.jpg,https://live.staticflickr.com/cameras/72157631786608068_model_large_bebaf8563c.jpg
3170,htc,HTC,sensation_4g,HTC Sensation,https://live.staticflickr.com/cameras/72157626485303555_model_small_b1f0f260de.jpg,https://live.staticflickr.com/cameras/72157626485303555_model_large_1874b362c3.jpg
3171,htc,HTC,one_m9,HTC One M9,https://live.staticflickr.com/cameras/72157651119136222_model_small_0a95d391eb.jpg,https://live.staticflickr.com/cameras/72157651119136222_model_large_9932b65d1b.jpg
3172,htc,HTC,wildfire,HTC Wildfire,https://live.staticflickr.com/cameras/72157623882840721_model_small_2a5f181eaf.jpg,https://live.staticflickr.com/cameras/72157623882840721_model_large_875336e863.jpg
3173,htc,HTC,desire_s,HTC Desire S,https://live.staticflickr.com/cameras/72157626077722521_model_small_f0aaf65733.jpg,https://live.staticflickr.com/cameras/72157626077722521_model_large_83e75c95a5.jpg
3174,htc,HTC,adr6400l,HTC ThunderBolt,https://live.staticflickr.com/cameras/72157625411264040_model_small_2ac32115b3.jpg,https://live.staticflickr.com/cameras/72157625411264040_model_large_312c438362.jpg
3175,htc,HTC,desire_820,HTC Desire 820,https://live.staticflickr.com/cameras/72157646849108614_model_small_09bfa659bc.jpg,https://live.staticflickr.com/cameras/72157646849108614_model_large_fe3d786bd8.jpg
3176,htc,HTC,wildfire_s_a510e,HTC Wildfire S,https://live.staticflickr.com/cameras/72157626351731908_model_small_974b2d4def.jpg,https://live.staticflickr.com/cameras/72157626351731908_model_large_85e748af66.jpg
3177,htc,HTC,universal,HTC Universal,,
3178,htc,HTC,adr6350,HTC Droid Incredible 2,https://live.staticflickr.com/cameras/72157625301186015_model_small_8107f85b02.jpg,https://live.staticflickr.com/cameras/72157625301186015_model_large_493f1b3afe.jpg
3179,htc,HTC,one_s,HTC One S,https://live.staticflickr.com/cameras/72157629483834391_model_small_977dfc8996.jpg,https://live.staticflickr.com/cameras/72157629483834391_model_large_d4d30866d0.jpg
3180,htc,HTC,desire_610,HTC Desire 610,https://live.staticflickr.com/cameras/72157644337949728_model_small_842c3a3577.jpg,https://live.staticflickr.com/cameras/72157644337949728_model_large_81ddfd1ee2.jpg
3181,htc,HTC,mytouch_4g,HTC myTouch 4G,https://live.staticflickr.com/cameras/72157625094667305_model_small_91e31c6aeb.jpg,https://live.staticflickr.com/cameras/72157625094667305_model_large_25340e7a25.jpg
3182,htc,HTC,incredible_s,HTC Incredible S,https://live.staticflickr.com/cameras/72157626085187721_model_small_40672fcd65.jpg,https://live.staticflickr.com/cameras/72157626085187721_model_large_fb2d9df3b2.jpg
3183,htc,HTC,evo,HTC Evo,https://live.staticflickr.com/cameras/72157624405761635_model_small_160db93acf.jpg,https://live.staticflickr.com/cameras/72157624405761635_model_large_ee3e541d2f.jpg
3184,htc,HTC,dream,HTC Dream,https://live.staticflickr.com/cameras/72157607417678583_model_small_97dac61474.jpg,https://live.staticflickr.com/cameras/72157607417678583_model_large_f35cfe9722.jpg
3185,htc,HTC,desire_x,HTC Desire X,https://live.staticflickr.com/cameras/72157631227905650_model_small_814d4b8025.jpg,https://live.staticflickr.com/cameras/72157631227905650_model_large_bef209f5fe.jpg
3186,htc,HTC,nexus_one,HTC Nexus One,https://live.staticflickr.com/cameras/72157622962784010_model_small_9b81b1ae31.jpg,https://live.staticflickr.com/cameras/72157622962784010_model_large_fd9756e9d7.jpg
3187,htc,HTC,butterfly,HTC Butterfly,https://live.staticflickr.com/cameras/72157632160809549_model_small_0b4fde4ce2.jpg,https://live.staticflickr.com/cameras/72157632160809549_model_large_1f75220467.jpg
3188,htc,HTC,droid_dna,HTC Droid DNA,https://live.staticflickr.com/cameras/72157630518668898_model_small_7ab3ae8c2a.jpg,https://live.staticflickr.com/cameras/72157630518668898_model_large_bc77364e2c.jpg
3189,htc,HTC,t-mobile_g2,HTC T-Mobile G2,https://live.staticflickr.com/cameras/72157625075048620_model_small_38a8661e6b.jpg,https://live.staticflickr.com/cameras/72157625075048620_model_large_f4f7368cb0.jpg
3190,htc,HTC,butterfly_2,HTC Butterfly 2,https://live.staticflickr.com/cameras/72157644970612020_model_small_4319ee37a8.jpg,https://live.staticflickr.com/cameras/72157644970612020_model_large_c3b9f1d849.jpg
3191,htc,HTC,t-mobile_mytouch_3g_slide,HTC T-Mobile myTouch 3G Slide,https://live.staticflickr.com/cameras/72157623607542740_model_small_73f98d0ca1.jpg,https://live.staticflickr.com/cameras/72157623607542740_model_large_d04a2f53e1.jpg
3192,htc,HTC,one_e9plus,HTC One E9PLUS dual sim,,
3193,htc,HTC,one_m7,HTC One M7,https://live.staticflickr.com/cameras/72157632845136577_model_small_1cd0c22eb2.jpg,https://live.staticflickr.com/cameras/72157632845136577_model_large_abca4f48b4.jpg
3194,htc,HTC,desire_626s,HTC Desire 626s,https://live.staticflickr.com/cameras/72157656020915539_model_small_6eee57a37c.jpg,https://live.staticflickr.com/cameras/72157656020915539_model_large_3f6c2f5d3c.jpg
3195,htc,HTC,magic,HTC Magic,https://live.staticflickr.com/cameras/72157615116991558_model_small_3fdf9e855e.jpg,https://live.staticflickr.com/cameras/72157615116991558_model_large_ba3f623dac.jpg
3196,htc,HTC,excalibur,HTC Excalibur,https://live.staticflickr.com/cameras/50792_model_small_cdcd750077.jpg,https://live.staticflickr.com/cameras/50792_model_large_80c19b7a9d.jpg
3197,htc,HTC,one_mini,HTC One mini,https://live.staticflickr.com/cameras/72157634365547810_model_small_2fce7fdb2b.jpg,https://live.staticflickr.com/cameras/72157634365547810_model_large_84090b3325.jpg
3198,htc,HTC,one_m8s,HTC One M8s,https://live.staticflickr.com/cameras/72157651268031090_model_small_bcd7550943.jpg,https://live.staticflickr.com/cameras/72157651268031090_model_large_efef02f8d1.jpg
3199,htc,HTC,legend,HTC Legend,https://live.staticflickr.com/cameras/72157622817914685_model_small_c3d950d5ce.jpg,https://live.staticflickr.com/cameras/72157622817914685_model_large_80ccdde27c.jpg
3200,htc,HTC,droideris,HTC Eris,https://live.staticflickr.com/cameras/72157622378186515_model_small_852f98c6b9.jpg,https://live.staticflickr.com/cameras/72157622378186515_model_large_c7e3c0c961.jpg
3201,htc,HTC,touch_pro,HTC Touch Pro,,
3202,htc,HTC,kaiser_100,HTC Kaiser 100,,
3203,htc,HTC,desire,HTC Desire,https://live.staticflickr.com/cameras/72157623390292511_model_small_6945dd136e.jpg,https://live.staticflickr.com/cameras/72157623390292511_model_large_0ce01f5f3e.jpg
3204,htc,HTC,one_max,HTC One Max,https://live.staticflickr.com/cameras/72157636225803214_model_small_e1a86c91f2.jpg,https://live.staticflickr.com/cameras/72157636225803214_model_large_4e277ec5c2.jpg
3205,htc,HTC,hd7,HTC HD7,https://live.staticflickr.com/cameras/72157625233134010_model_small_3e2828b24d.jpg,https://live.staticflickr.com/cameras/72157625233134010_model_large_71b2a9d707.jpg
3206,htc,HTC,windows_phone_8x,Windows Phone 8X,https://live.staticflickr.com/cameras/72157631569335497_model_small_caa699f602.jpg,https://live.staticflickr.com/cameras/72157631569335497_model_large_9fb88457af.jpg
3207,htc,HTC,hermes_200,HTC Hermes 200,https://live.staticflickr.com/cameras/72157600291916501_model_small_32b891f4b2.jpg,https://live.staticflickr.com/cameras/72157600291916501_model_large_d14eeb4d29.jpg
3208,htc,HTC,panda,HTC Panda,,
3209,htc,HTC,libra,HTC Libra,,
3210,htc,HTC,hero,HTC Hero,https://live.staticflickr.com/cameras/55698_model_small_4214ffe79b.jpg,https://live.staticflickr.com/cameras/55698_model_large_acd313c7b2.jpg
3211,htc,HTC,pg86100,HTC EVO 3D,https://live.staticflickr.com/cameras/72157626051084595_model_small_0913e10b93.jpg,https://live.staticflickr.com/cameras/72157626051084595_model_large_8dc4649512.jpg
3212,htc,HTC,artemis,HTC Artemis,,
3213,htc,HTC,touch,HTC Touch,https://live.staticflickr.com/cameras/72157601548423446_model_small_625e56c2a3.jpg,https://live.staticflickr.com/cameras/72157601548423446_model_large_c1e3a8edf8.jpg
3214,htc,HTC,trinity,HTC Trinity,https://live.staticflickr.com/cameras/51995_model_small_cb12aa87f0.jpg,https://live.staticflickr.com/cameras/51995_model_large_8cf12b9949.jpg
3215,htc,HTC,touch_dual,HTC Touch Dual,https://live.staticflickr.com/cameras/72157603295892353_model_small_ee85001e9a.jpg,https://live.staticflickr.com/cameras/72157603295892353_model_large_32d415db0d.jpg
3216,htc,HTC,iris,HTC Iris,,
3217,htc,HTC,excalibur_v2,HTC Excalibur v2,,
3218,htc,HTC,startrek,HTC Startrek,,
3219,htc,HTC,gene,HTC Gene,,
3220,htc,HTC,one_mini_2,HTC One mini 2,https://live.staticflickr.com/cameras/72157644880871205_model_small_302fc36327.jpg,https://live.staticflickr.com/cameras/72157644880871205_model_large_06f420ccc3.jpg
3221,htc,HTC,vox,HTC Vox,https://live.staticflickr.com/cameras/72157600293351566_model_small_71fd4431a9.jpg,https://live.staticflickr.com/cameras/72157600293351566_model_large_43a38e95ae.jpg
3222,htc,HTC,cavalier,HTC Cavalier,,
3223,htc,HTC,apache,HTC Apache,https://live.staticflickr.com/cameras/1007_model_small_c9190dbfb6.jpg,https://live.staticflickr.com/cameras/1007_model_large_35662683d2.jpg
3224,htc,HTC,oxygen,HTC Oxygen,,
3225,htc,HTC,elf_v2,HTC Elf v2,,
3226,htc,HTC,kaiser_130,HTC Kaiser 130,,
3227,htc,HTC,titan,HTC Titan,https://live.staticflickr.com/cameras/72157600292780143_model_small_7b5081fb23.jpg,https://live.staticflickr.com/cameras/72157600292780143_model_large_2064d72d64.jpg
3228,htc,HTC,vogue,HTC Vogue,,
3229,htc,HTC,desire_816,HTC Desire 816,https://live.staticflickr.com/cameras/72157643228915615_model_small_fc61b2f132.jpg,https://live.staticflickr.com/cameras/72157643228915615_model_large_71a8863b5d.jpg
3230,htc,HTC,hermes_100,HTC Hermes 100,,
3231,htc,HTC,butterfly_s,HTC Butterfly S,https://live.staticflickr.com/cameras/72157644538756181_model_small_0468ed12a2.jpg,https://live.staticflickr.com/cameras/72157644538756181_model_large_1fb64778bd.jpg
3232,htc,HTC,touch_diamond,HTC Touch Diamond,https://live.staticflickr.com/cameras/72157604974800304_model_small_d4200d1d56.jpg,https://live.staticflickr.com/cameras/72157604974800304_model_large_71c7061724.jpg
3233,htc,HTC,pg06100,HTC EVO Shift 4G,https://live.staticflickr.com/cameras/72157624580560158_model_small_a375b3598b.jpg,https://live.staticflickr.com/cameras/72157624580560158_model_large_bfd10c0ebc.jpg
3234,htc,HTC,phoebus,HTC Phoebus,,
3235,htc,HTC,wings,HTC Wings,,
3236,htc,HTC,visionz,HTC Vision,https://live.staticflickr.com/cameras/72157624522770119_model_small_bf5203b224.jpg,https://live.staticflickr.com/cameras/72157624522770119_model_large_44277195c4.jpg
3237,htc,HTC,touch_diamond_r3,HTC Touch Diamond r3,,
3238,htc,HTC,pharos,HTC Pharos,,
3239,htc,HTC,one_e8,HTC One E8,https://live.staticflickr.com/cameras/72157646252984023_model_small_718b497e79.jpg,https://live.staticflickr.com/cameras/72157646252984023_model_large_ab0cfa99a4.jpg
3240,htc,HTC,touch_cruise,HTC Touch Cruise,,
3241,htc,HTC,desire_510,HTC Desire 510,https://live.staticflickr.com/cameras/72157646928574359_model_small_abcfd796c7.jpg,https://live.staticflickr.com/cameras/72157646928574359_model_large_48fb5305c0.jpg
3242,htc,HTC,herald,HTC Herald,,
3243,htc,HTC,gene_i,HTC Gene i,,
3244,htc,HTC,trinity_i,HTC Trinity i,,
3245,htc,HTC,breeze,HTC Breeze,,
3246,htc,HTC,status,HTC Status,https://live.staticflickr.com/cameras/72157626807074559_model_small_e35b393013.jpg,https://live.staticflickr.com/cameras/72157626807074559_model_large_746a1a80f2.jpg
3247,htc,HTC,desire_eye,HTC Desire Eye,https://live.staticflickr.com/cameras/72157649083866595_model_small_6b872a11f5.jpg,https://live.staticflickr.com/cameras/72157649083866595_model_large_a5de65240c.jpg
3248,htc,HTC,desire_500,HTC Desire 500,https://live.staticflickr.com/cameras/72157635400526068_model_small_3d92ac17b6.jpg,https://live.staticflickr.com/cameras/72157635400526068_model_large_8217e99a82.jpg
3249,htc,HTC,kaiser_110,HTC Kaiser 110,https://live.staticflickr.com/cameras/72157600469615374_model_small_43c07e094a.jpg,https://live.staticflickr.com/cameras/72157600469615374_model_large_fe6f57c1e2.jpg
3250,htc,HTC,touch_hd_t8282,HTC Touch HD T8282,,
3251,htc,HTC,7mozart,HTC 7 Mozart,https://live.staticflickr.com/cameras/72157624437903492_model_small_8e8eaa90ec.jpg,https://live.staticflickr.com/cameras/72157624437903492_model_large_bdfccd2c59.jpg
3252,htc,HTC,kaiser_120,HTC Kaiser 120,,
3253,htc,HTC,hero200,HTC Hero 200,https://live.staticflickr.com/cameras/72157617917812625_model_small_135a1697f5.jpg,https://live.staticflickr.com/cameras/72157617917812625_model_large_8181844037.jpg
3254,vivitar,Vivitar,vivicam_5340s,Vivitar ViviCam 5340S,,
3255,vivitar,Vivitar,vivicam_3915,Vivitar ViviCam 3915,https://live.staticflickr.com/cameras/1372_model_small_73401d6c40.jpg,https://live.staticflickr.com/cameras/1372_model_large_cb693b90fc.jpg
3256,vivitar,Vivitar,vivicam_8400,Vivitar ViviCam 8400,https://live.staticflickr.com/cameras/2329_model_small_52cc393fdb.jpg,https://live.staticflickr.com/cameras/2329_model_large_6a946e7250.jpg
3257,vivitar,Vivitar,vivicam_3815,Vivitar ViviCam 3815,https://live.staticflickr.com/cameras/2599_model_small_053fb44f3b.jpg,https://live.staticflickr.com/cameras/2599_model_large_ff108d6813.jpg
3258,vivitar,Vivitar,vivicam_3750,Vivitar ViviCam 3750,https://live.staticflickr.com/cameras/1398_model_small_0fc9f8f624.jpg,https://live.staticflickr.com/cameras/1398_model_large_c3a5d331ff.jpg
3259,vivitar,Vivitar,vivicam_3826,Vivitar ViviCam 3826,,
3260,vivitar,Vivitar,vivicam_3785,Vivitar ViviCam 3785,https://live.staticflickr.com/cameras/1338_model_small_e617927a9b.jpg,https://live.staticflickr.com/cameras/1338_model_large_629d3c3fcf.jpg
3261,vivitar,Vivitar,vivicam_3705,Vivitar ViviCam 3705,https://live.staticflickr.com/cameras/1568_model_small_7110b2a4ff.jpg,https://live.staticflickr.com/cameras/1568_model_large_87a338f46e.jpg
3262,vivitar,Vivitar,vivicam_3760,Vivitar ViviCam 3760,,
3263,vivitar,Vivitar,vivicam_3105s,Vivitar ViviCam 3105s,https://live.staticflickr.com/cameras/2276_model_small_78d2fa81e9.jpg,https://live.staticflickr.com/cameras/2276_model_large_f71bddfabe.jpg
3264,vivitar,Vivitar,vivicam_35,Vivitar ViviCam 35,,
3265,vivitar,Vivitar,vivicam_3715,Vivitar ViviCam 3715,https://live.staticflickr.com/cameras/1308_model_small_b1e50dbea1.jpg,https://live.staticflickr.com/cameras/1308_model_large_dd8938a776.jpg
3266,vivitar,Vivitar,vivicam_4000,Vivitar ViviCam 4000,https://live.staticflickr.com/cameras/1639_model_small_e0ccdd648e.jpg,https://live.staticflickr.com/cameras/1639_model_large_586873cbf3.jpg
3267,vivitar,Vivitar,vivicam_8300s,Vivitar ViviCam 8300s,https://live.staticflickr.com/cameras/2969_model_small_113a528e19.jpg,https://live.staticflickr.com/cameras/2969_model_large_42510aa72f.jpg
3268,vivitar,Vivitar,vivicam_6320,Vivitar ViviCam 6320,,
3269,vivitar,Vivitar,vivicam_3705b,Vivitar ViviCam 3705B,,
3270,vivitar,Vivitar,vivicam_3746,Vivitar ViviCam 3746,https://live.staticflickr.com/cameras/2214_model_small_e839778c61.jpg,https://live.staticflickr.com/cameras/2214_model_large_b303c06b74.jpg
3271,vivitar,Vivitar,vivicam_3930,Vivitar ViviCam 3930,,
3272,vivitar,Vivitar,vivicam_3935,Vivitar ViviCam 3935,https://live.staticflickr.com/cameras/1776_model_small_6be83d1571.jpg,https://live.staticflickr.com/cameras/1776_model_large_8d4e7ebf78.jpg
3273,vivitar,Vivitar,vivicam_3765,Vivitar ViviCam 3765,https://live.staticflickr.com/cameras/2119_model_small_a4969644bf.jpg,https://live.staticflickr.com/cameras/2119_model_large_91202900ab.jpg
3274,vivitar,Vivitar,vivicam_4100,Vivitar ViviCam 4100,https://live.staticflickr.com/cameras/1438_model_small_68c430b37a.jpg,https://live.staticflickr.com/cameras/1438_model_large_dadf552a01.jpg
3275,vivitar,Vivitar,vivicam_5388,Vivitar ViviCam 5388,https://live.staticflickr.com/cameras/2622_model_small_77d99e2589.jpg,https://live.staticflickr.com/cameras/2622_model_large_855ccc7076.jpg
3276,vivitar,Vivitar,vivicam_7340,VIVITAR ViviCam 7340,https://live.staticflickr.com/cameras/72157604701020634_model_small_54ffb80bfb.jpg,https://live.staticflickr.com/cameras/72157604701020634_model_large_79c5867ac0.jpg
3277,vivitar,Vivitar,vivicam_8380,Vivitar ViviCam 8380,https://live.staticflickr.com/cameras/72157606458086045_model_small_30d1f35769.jpg,https://live.staticflickr.com/cameras/72157606458086045_model_large_913c301b40.jpg
3278,vivitar,Vivitar,vivicam_5105s,Vivitar ViviCam 5105s,https://live.staticflickr.com/cameras/2280_model_small_52bebdc7db.jpg,https://live.staticflickr.com/cameras/2280_model_large_3382c01b10.jpg
3279,vivitar,Vivitar,vivicam_6300,Vivitar ViviCam 6300,https://live.staticflickr.com/cameras/2952_model_small_efa62aaa4b.jpg,https://live.staticflickr.com/cameras/2952_model_large_2e563b36dd.jpg
3280,vivitar,Vivitar,vivicam_7320,Vivitar ViviCam 7320,,
3281,vivitar,Vivitar,vivicam_3780s,Vivitar ViviCam 3780s,https://live.staticflickr.com/cameras/1641_model_small_41741959df.jpg,https://live.staticflickr.com/cameras/1641_model_large_6bcd26e126.jpg
3282,vivitar,Vivitar,vivicam_3345,Vivitar ViviCam 3345,,
3283,epson,Epson,r-d1s,Epson R-D1s,https://live.staticflickr.com/cameras/21776_model_small_3f007faba1.jpg,https://live.staticflickr.com/cameras/21776_model_large_19daf26ab0.jpg
3284,epson,Epson,r-d1,Epson R-D1,https://live.staticflickr.com/cameras/1172_model_small_13b4411c23.jpg,https://live.staticflickr.com/cameras/1172_model_large_ccefc512d8.jpg
3285,epson,Epson,l-410,Epson PhotoPC L-410,https://live.staticflickr.com/cameras/1618_model_small_5ee5882cd7.jpg,https://live.staticflickr.com/cameras/1618_model_large_ed061ff4e9.jpg
3286,epson,Epson,800,Epson PhotoPC 800,https://live.staticflickr.com/cameras/4255_model_small_4de3ad4c54.jpg,https://live.staticflickr.com/cameras/4255_model_large_3499c848c7.jpg
